,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도,상호명_소문자,브랜드명
301522,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,서린동,서울특별시 종로구 청계천로 17,126.979480624445,37.5693935074312,이디야커피,이디야
301743,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 국제금융로8길 2,126.930033272109,37.5220024502374,이디야커피,이디야
301810,이디야에스프레소,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,소공동,서소문동,서울특별시 중구 세종대로11길 26,126.974563036541,37.5623047513967,이디야에스프레소,이디야
302098,이디아,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,서교동,서울특별시 마포구 월드컵로 82-1,126.910210961841,37.556367092552,이디아,이디야
302448,이디야커피마곡수명산점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 수명로 68-27,126.826663385017,37.5526650246794,이디야커피마곡수명산점,이디야
302466,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 경인로47길 14,126.867033498095,37.5002314114695,이디야커피,이디야
302658,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성동구,마장동,마장동,서울특별시 성동구 마장로 293-1,127.042158719035,37.5659360733529,이디야커피,이디야
303242,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,서교동,서울특별시 마포구 월드컵북로 7,126.920645922236,37.5555979534712,이디야커피,이디야
303280,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,목4동,목동,서울특별시 양천구 목동중앙로 85,126.871422209979,37.5369908178711,이디야커피,이디야
303672,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,신월7동,신월동,서울특별시 양천구 지양로 79,126.832974665135,37.5224167796533,이디야커피,이디야
303683,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,난향동,신림동,서울특별시 관악구 난곡로 60,126.919375483028,37.4608593986488,이디야커피,이디야
306578,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성동구,왕십리2동,하왕십리동,서울특별시 성동구 무학봉15길 27,127.030154998167,37.563702595198,이디야커피,이디야
306788,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 사가정로25길 42,127.070953744023,37.5806730394314,이디야커피,이디야
307095,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성북구,정릉1동,정릉동,서울특별시 성북구 정릉로 307,127.017727287567,37.6032817272205,이디야커피,이디야
307198,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 서초대로 108,126.994186728526,37.4875603703703,이디야커피,이디야
307370,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 디지털로31길 81,126.8912265112,37.4863235690092,이디야커피,이디야
307378,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,신원동,신림동,서울특별시 관악구 신원로 16,126.927919762351,37.4807333350415,이디야커피,이디야
307424,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 국회대로 780,126.91925245844,37.5298244563384,이디야커피,이디야
307601,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,오류2동,오류동,서울특별시 구로구 오류로8길 65,126.843773858087,37.4926445231128,이디야커피,이디야
307738,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 응암로 211,126.917113052516,37.5908952199753,이디야커피,이디야
308647,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 곰달래로 52,126.838570814992,37.5299505499559,이디야커피,이디야
308677,이디야커피애오개역점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,공덕동,아현동,서울특별시 마포구 마포대로 208,126.956827025172,37.5525082273898,이디야커피애오개역점,이디야
308824,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,신월5동,신월동,서울특별시 양천구 가로공원로 113,126.828573753234,37.5361770692701,이디야커피,이디야
308838,이디야커피자양사거리점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,광진구,자양2동,자양동,서울특별시 광진구 자양로 92,127.084079348799,37.5359934306861,이디야커피자양사거리점,이디야
309108,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 화랑로 341,127.065629879911,37.6152941356092,이디야커피,이디야
309160,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 중앙로8길 11,126.863277990438,37.5025200206134,이디야커피,이디야
309188,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,공항동,공항동,서울특별시 강서구 공항대로 24,126.809937135907,37.5611565100407,이디야커피,이디야
309265,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동작구,상도4동,상도동,서울특별시 동작구 양녕로 183,126.943159174186,37.4977202768361,이디야커피,이디야
309356,이디야커피낙원동점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,낙원동,서울특별시 종로구 삼일대로 436-1,126.988004369724,37.573593653983,이디야커피낙원동점,이디야
309482,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,영등포동,영등포동4가,서울특별시 영등포구 영중로 37,126.904695659802,37.5194725232102,이디야커피,이디야
309523,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 동일로204가길 34,127.068155314917,37.6407414112419,이디야커피,이디야
309983,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 선릉로86길 15,127.050817251518,37.5035180984722,이디야커피,이디야
310182,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 은천로 101,126.946599553122,37.4870825725251,이디야커피,이디야
310208,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로 125,127.031663323629,37.4995962268448,이디야커피,이디야
310301,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 화랑로 510,127.083730791456,37.6198872140939,이디야커피,이디야
310542,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,개포2동,개포동,서울특별시 강남구 개포로82길 11,127.067425729925,37.4885486506933,이디야커피,이디야
311554,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,신사동,신사동,서울특별시 강남구 논현로167길 16,127.026880489664,37.5247773979386,이디야커피,이디야
311575,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성북구,정릉3동,정릉동,서울특별시 성북구 정릉로9라길 8,127.000373670415,37.6111552433468,이디야커피,이디야
311889,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,광진구,군자동,군자동,서울특별시 광진구 군자로 109,127.071978099854,37.5528657479805,이디야커피,이디야
312085,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,방이1동,방이동,서울특별시 송파구 위례성대로18길 32,127.1247038444,37.5095581303508,이디야커피,이디야
312112,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,신림동,신림동,서울특별시 관악구 남부순환로 1617,126.930262242037,37.4845570000429,이디야커피,이디야
312709,이디아에어텍,생활서비스,주택수리,배관난방보일러,서울특별시,성북구,석관동,석관동,서울특별시 성북구 돌곶이로22길 5,127.058206968716,37.6101983127952,이디아에어텍,이디야
312793,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강동구,성내2동,성내동,서울특별시 강동구 천호대로 1006,127.123726970464,37.5379612367117,이디야커피,이디야
312983,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성북구,종암동,종암동,서울특별시 성북구 종암로 1,127.036271146223,37.590639831687,이디야커피,이디야
313048,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강동구,천호3동,천호동,서울특별시 강동구 천호대로 1065,127.130267946955,37.5369283249555,이디야커피,이디야
313502,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 은평로 111,126.920491206786,37.6008195056276,이디야커피,이디야
314099,이디야커피경희대점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 경희대로 4,127.052504128517,37.5918975622782,이디야커피경희대점,이디야
314899,이디야커피용두점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동대문구,용신동,용두동,서울특별시 동대문구 고산자로 413-1,127.037911897522,37.5766510073258,이디야커피용두점,이디야
314949,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산디지털2로 123,126.878698539315,37.4787176322481,이디야커피,이디야
316065,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 답십리로 264,127.069541373073,37.5722551529716,이디야커피,이디야
316725,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,목1동,목동,서울특별시 양천구 오목로 319,126.873049951186,37.5250676013836,이디야커피,이디야
